PostId,OpenStatus
6127,not a real question
6129,open
6134,open
6135,open
6139,open
6141,open
6143,open
6144,open
6146,not a real question
6147,not constructive
6148,not a real question
6149,not a real question
6151,not a real question
6153,open
6156,open
6159,open
6161,not a real question
6162,not a real question
6163,open
6169,open
6170,off topic
6172,off topic
6173,open
6176,open
6177,not constructive
6178,not constructive
6179,open
6180,open
6181,off topic
6183,open
6187,not a real question
6195,open
6198,open
6199,not a real question
6202,open
6204,open
6206,open
6210,open
6212,off topic
6214,not a real question
6217,open
6220,off topic
6222,not a real question
6223,not a real question
6224,not constructive
6227,not a real question
6229,off topic
6231,not a real question
6236,open
6243,open
6244,not a real question
6248,open
6250,open
6253,not a real question
6255,not a real question
6259,open
6260,open
6262,open
6266,open
6268,not constructive
6269,open
6275,open
6279,open
6280,not a real question
6288,open
6296,not a real question
6299,off topic
6300,not a real question
6303,open
6306,off topic
6309,open
6315,off topic
6324,open
6326,open
6329,open
6332,off topic
6333,open
6336,not constructive
6337,not a real question
6339,open
6341,not constructive
6343,open
6344,open
6347,not constructive
6349,open
6351,open
6352,open
6355,not a real question
6362,open
6365,not constructive
6367,open
6368,off topic
6369,off topic
6370,not constructive
6371,off topic
6375,open
6376,not a real question
6379,open
6383,open
6385,not constructive
6390,not a real question
6391,not a real question
6393,not a real question
6394,not a real question
6400,open
6401,not constructive
6404,open
6407,off topic
6408,open
6409,open
6410,off topic
6411,open
6415,open
6416,not a real question
6417,open
6418,not constructive
6420,open
6421,open
6424,open
6433,open
6436,not a real question
6437,open
6438,open
6439,not a real question
6442,open
6443,open
6445,open
6446,not a real question
6447,not constructive
6448,not a real question
6449,open
6450,open
6455,open
6456,not a real question
6458,open
6460,open
6464,not constructive
6465,not a real question
6466,open
6467,off topic
6474,not constructive
6476,open
6477,not a real question
6480,open
6482,open
6483,open
6485,not a real question
6487,open
6488,not constructive
6490,off topic
6491,not constructive
6493,not a real question
6494,open
6505,open
6515,not a real question
6518,not a real question
6519,open
6520,off topic
6525,open
6534,not a real question
6535,open
6536,open
6543,not a real question
6544,open
6545,not a real question
6546,open
6549,open
6553,open
6557,open
6561,not a real question
6563,open
6564,open
6567,open
6568,open
6570,open
6572,not constructive
6574,open
6576,open
6578,off topic
6580,open
6581,open
6588,off topic
6589,not a real question
6591,open
6592,open
6594,off topic
6596,open
6603,open
6604,open
6605,open
6608,off topic
6609,open
6610,open
6612,not a real question
6617,not a real question
6618,open
6620,open
6621,not constructive
6623,open
6624,not constructive
6627,off topic
6628,open
6630,not constructive
6632,not a real question
6633,not a real question
6634,open
6639,not a real question
6645,off topic
6651,open
6656,not a real question
6659,not a real question
6661,not constructive
6663,open
6664,not a real question
6666,off topic
6667,not constructive
6668,open
6669,open
6674,not a real question
6675,not a real question
6677,open
6678,open
6683,open
6685,not a real question
6688,not a real question
6689,open
6691,not a real question
6698,not constructive
6705,open
6706,open
6710,open
6712,not constructive
6713,open
6714,open
6717,not a real question
6719,open
6721,not a real question
6722,not constructive
6729,off topic
6730,open
6731,not constructive
6733,open
6743,open
6747,open
6748,not a real question
6749,open
6750,not a real question
6753,not a real question
6756,not constructive
6760,off topic
6766,open
6772,open
6773,not a real question
6774,open
6777,not constructive
6778,not a real question
6782,open
6796,not a real question
6800,not a real question
6801,not a real question
6802,open
6803,off topic
6804,not a real question
6805,off topic
6806,not constructive
6807,open
6808,not constructive
6817,open
6819,off topic
6825,not a real question
6830,not a real question
6831,open
6833,open
6837,open
6841,open
6843,not a real question
6844,open
6848,not constructive
6852,not a real question
6853,open
6854,not a real question
6857,open
6863,not a real question
6865,open
6867,open
6872,open
6874,not a real question
6876,open
6877,open
6878,off topic
6883,open
6884,not a real question
6887,open
6888,not a real question
6890,not constructive
6893,open
6896,open
6897,open
6899,open
6901,open
6903,not a real question
6904,open
6905,not a real question
6906,off topic
6907,open
6917,not a real question
6918,not a real question
6919,not a real question
6924,not a real question
6927,off topic
6928,off topic
6930,open
6931,not constructive
6932,not a real question
6934,not a real question
6941,not constructive
6944,open
6946,off topic
6948,open
6952,off topic
6953,not a real question
6955,not a real question
6956,open
6957,not a real question
6958,open
6959,open
6962,open
6963,not a real question
6966,open
6967,open
6973,open
6975,not a real question
6977,not constructive
6978,off topic
6979,open
6982,open
6987,not a real question
6988,open
6991,open
6997,open
6998,off topic
7000,open
7001,not a real question
7004,not a real question
7005,open
7007,open
7009,open
7010,open
7011,open
7014,not constructive
7020,not a real question
7022,open
7025,off topic
7026,open
7027,open
7029,open
7030,not constructive
7034,open
7035,not a real question
7040,not constructive
7044,open
7050,open
7057,open
7058,off topic
7060,open
7064,off topic
7067,open
7069,not a real question
7070,open
7071,not a real question
7074,not a real question
7075,off topic
7076,off topic
7078,open
7080,not a real question
7081,open
7082,off topic
7083,not a real question
7086,open
7090,open
7094,open
7102,open
7105,not a real question
7106,open
7107,open
7114,open
7124,open
7125,open
7127,open
7128,open
7138,not a real question
7140,off topic
7142,off topic
7148,open
7149,not a real question
7152,open
7160,not a real question
7162,open
7169,open
7172,open
7173,not a real question
7175,open
7176,open
7179,open
7180,open
7181,not a real question
7184,open
7185,not constructive
7191,open
7194,open
7206,not constructive
7208,not constructive
7210,open
7211,open
7212,not a real question
7213,open
7214,not a real question
7215,open
7216,open
7221,not a real question
7223,open
7226,off topic
7227,open
7229,not a real question
7231,open
7234,open
7239,open
7240,open
7243,off topic
7244,open
7247,not a real question
7250,open
7252,open
7255,open
7258,open
7261,off topic
7266,not a real question
7268,not constructive
7270,open
7272,not a real question
7273,not constructive
7280,open
7282,not a real question
7284,not constructive
7289,not a real question
7290,not a real question
7291,not a real question
7293,open
7294,not constructive
7296,open
7297,open
7299,not a real question
7303,not a real question
7304,open
7307,open
7309,open
7312,open
7314,open
7316,open
7317,not constructive
7321,not constructive
7325,not constructive
7326,open
7328,open
7331,open
7332,not a real question
7333,open
7334,off topic
7338,off topic
7339,open
7340,open
7341,open
7342,not constructive
7346,open
7347,open
7349,not a real question
7352,not a real question
7354,open
7355,not a real question
7357,not a real question
7359,not constructive
7361,open
7364,open
7365,not a real question
7369,open
7370,not a real question
7371,open
7372,not a real question
7374,open
7376,open
7379,open
7380,open
7384,open
7387,open
7394,open
7397,open
7398,open
7399,not a real question
7402,open
7403,not a real question
7406,open
7412,not a real question
7415,open
7416,open
7421,not a real question
7425,open
7426,open
7427,open
7428,open
7429,open
7430,not a real question
7431,off topic
7432,not constructive
7435,not a real question
7437,off topic
7439,open
7441,open
7445,open
7446,not constructive
7448,open
7449,off topic
7450,not a real question
7452,not a real question
7455,open
7458,not a real question
7459,open
7462,not constructive
7463,not a real question
7464,not constructive
7465,open
7466,not a real question
7467,open
7469,open
7473,off topic
7474,open
7475,open
7476,open
7477,open
7484,open
7493,open
7499,open
7500,not a real question
7505,open
7508,open
7512,open
7516,not a real question
7521,open
7523,open
7525,open
7529,open
7530,open
7532,open
7533,open
7535,open
7536,open
7537,open
7538,open
7542,open
7549,open
7552,open
7553,not constructive
7554,not constructive
7558,open
7561,open
7562,not constructive
7563,open
7566,not a real question
7568,open
7570,not a real question
7571,open
7572,not constructive
7575,off topic
7576,not a real question
7577,open
7578,open
7579,off topic
7585,not a real question
7587,off topic
7597,open
7599,open
7600,off topic
7601,open
7603,open
7606,open
7607,open
7608,open
7611,not a real question
7615,off topic
7618,off topic
7619,open
7620,off topic
7626,not a real question
7631,open
7637,not constructive
7640,not a real question
7644,open
7646,open
7650,not a real question
7656,not a real question
7657,open
7658,not a real question
7661,not constructive
7662,off topic
7663,off topic
7665,open
7667,open
7668,open
7678,open
7682,not a real question
7683,not a real question
7693,open
7694,open
7699,not a real question
7702,open
7708,not a real question
7711,open
7712,open
7713,open
7715,not constructive
7719,open
7720,not a real question
7722,not a real question
7723,not a real question
7724,open
7725,open
7728,open
7730,not a real question
7731,not a real question
7732,not a real question
7735,not a real question
7736,open
7744,open
7745,not a real question
7746,off topic
7747,not constructive
7749,open
7751,open
7752,not a real question
7753,open
7755,open
7760,open
7762,open
7766,open
7767,not a real question
